SDSS_NAME,SDSS_ID,RA,DEC,Z,MagAve,Sigma
115653.88+540728.6,6839-56425-0122,179.22451,54.124671,1.741,19.80055496923077,0.6264540686834736
113213.02-005245.0,0282-51658-0249,173.05429,-0.87920319,1.4502,19.355770131506848,0.2675595990493443
101250.53+495926.4,7381-56717-0597,153.21057,49.990672,1.26,19.68211582608696,0.293014598129679
110701.44+211433.9,6428-56279-0115,166.75602,21.242757,1.743,20.26023098571429,0.30597998490073575
102551.00+262113.6,6464-56309-0592,156.46251,26.353802,2.176,20.046191488439312,0.235307023011863
100946.43+401656.0,8826-57452-0556,152.44346,40.282233,2.0531504,18.921485067385422,0.5007564261754003
114729.64+224114.5,6423-56313-0576,176.87353,22.687385,2.375,19.61632341666666,0.321493070302771
100358.44+384055.7,8825-57451-0360,150.99351,38.68215,1.8914577,20.176041176870743,0.18075369935480243
111336.10+494034.7,6692-56390-0692,168.40042,49.676352,2.46,0,0
111952.05-000646.8,3839-55575-0498,169.9669,-0.113011,0.92,19.529533153846153,0.33015147520204907
101905.19+302105.9,6455-56370-0385,154.77163,30.35164,0.887,18.923103210648147,0.14703328301211763
115657.64-010912.8,3843-55278-0208,179.24016,-1.1535847,2.2,20.09814790816327,0.18567187384587608
114731.52+162205.3,2508-53875-0044,176.88137,16.368164,0.8151,18.989670307692304,0.26466509097514385
120654.66+560226.1,8229-57430-0882,181.72776,56.04059,1.4685849,20.1939239347826,0.18036416224063345
112906.94+270707.8,6409-56306-0776,172.27895,27.118856,2.317,20.43814791752577,0.3164329756065366
105747.35+642914.1,7105-56740-0218,164.44729,64.487352,2.209,20.518217149999995,0.2758366398361267
113838.14+352023.2,2012-53493-0174,174.65893,35.339783,1.2765,18.75869882262997,0.1539443897645938
115347.01+522420.3,6689-56396-0254,178.44585,52.405706,0.978,19.825423171717173,0.27499847058427346
111027.17+233515.4,6419-56331-0228,167.61321,23.587635,1.217,19.747853224324317,0.288082733028109
115347.41+490007.5,7405-57134-0720,178.44749,49.002154,2.2941477,19.249817327044028,0.29795353594794877
120016.03+611706.6,7098-56661-0885,180.06684,61.285262,2.479,19.670117383177562,0.3549404855160219
110710.87+232616.7,6419-56331-0384,166.79532,23.437989,2.45,19.964353883381932,0.3020926899881955
114139.57+554145.0,8230-57430-0652,175.41491,55.695859,1.2131366,20.44717591304348,0.5370171774576695
103911.87+544858.6,6704-56388-0696,159.79951,54.816329,1.381,0,0
101911.19+432032.0,4557-55588-0590,154.79664,43.342248,2.306,19.61921076536313,0.37391925582146557
113222.00+272056.6,6409-56306-0882,173.09169,27.349077,0.942,19.94256642929292,0.2232787828394112
114736.09-030632.5,0329-52056-0189,176.90045,-3.1090551,1.1162,18.840663731927698,0.19465979034282593
114141.23+462224.7,7398-56781-0968,175.42182,46.373547,0.802,0,0
111958.91+281211.6,6408-56329-0786,169.99547,28.203228,2.49,19.907572244680853,0.5168102727796805
104533.94+085355.8,5349-55929-0934,161.39143,8.8988589,1.31,20.093737370860932,0.2471373566662559
103600.44+520218.1,1009-52644-0154,159.00188,52.03837,1.9834,18.989319984126983,0.14323721415098659
111343.96+184002.7,5889-56038-0634,168.43319,18.667421,2.063,18.843482900900913,0.09705526098397772
113223.58-014607.1,0326-52375-0626,173.09827,-1.768649,1.075,19.539522616352198,0.29181719248937915
100405.28+462637.8,7284-56683-0924,151.02204,46.443856,1.468,18.803391261194026,0.29710224664063806
112608.67+225812.7,6421-56274-0422,171.53616,22.970219,1.007,20.168407067357524,0.3116551085929043
112913.04+552458.3,8170-57131-0814,172.30436,55.416211,1.3954625,19.97710834821428,0.3102228858527651
113224.36+545603.1,6697-56419-0563,173.10144,54.934287,2.125,19.67832672519084,0.23708143353444222
112303.70+380620.1,8844-57424-0412,170.76544,38.105608,1.8901837,19.979058934782607,0.44901357333391356
104536.21+465230.1,7392-56992-0518,161.40091,46.875052,2.057544,20.37316605737705,0.3128906956622731
111345.00+241748.6,2489-53857-0628,168.43751,24.296843,1.2191,19.45334592964825,0.19347660446669906
104537.54+010337.6,0275-51910-0456,161.40641,1.0604634,1.3335,0,0
120702.66+441851.9,1369-53089-0057,181.76113,44.314427,1.0517,0,0
100407.40+352448.7,4637-55616-0212,151.03084,35.413556,2.409,19.80968045783131,0.28321785187244036
111650.65+570126.6,8177-57374-0200,169.21105,57.024069,1.1924431,19.607315183908046,0.39832259097059586
104537.92+235730.3,6417-56308-0428,161.40803,23.958437,0.825,20.108118794425103,0.3113876070996224
111347.15+372951.4,8849-57457-0546,168.4465,37.497627,1.268639,20.329183743589745,0.11584324350988498
114743.05+411740.3,8381-57512-0422,176.92938,41.294552,1.9167898,19.76641632941176,0.3131985170764841
112916.91+385248.2,8844-57424-0145,172.3205,38.880083,1.9819483,20.265621422459905,0.2628446434069255
103249.48+604826.2,0560-52296-0417,158.20609,60.807289,1.6346,18.795767179916332,0.18124199356081538
111654.61+400331.7,8819-57450-0836,169.22756,40.058828,1.4618902,20.616376298245612,0.13639555743585813
114743.90+602806.4,7098-56661-0677,176.93294,60.468543,1.784,19.93226666666665,0.15551439684667648
114148.08+442331.8,8370-57520-0680,175.45036,44.39218,1.7896696,19.858497572115375,0.21260625200133354
101920.13+073504.0,5339-55922-0368,154.83389,7.5844462,2.303,20.193429495283016,0.3573033630595305
113847.62+584948.0,7099-56666-0834,174.69832,58.830075,1.291,20.4755492195122,0
111037.22+003548.5,3837-55572-0872,167.65507,0.59680564,2.398,19.983305022421526,0.3486859026438912
105759.19+591403.4,8184-57426-0612,164.49662,59.234387,2.323,20.4703065,0
110103.24+523814.2,8165-57374-0574,165.26354,52.637284,1.8126363,19.924451950819673,0.33428067168309894
102933.71+175013.5,2591-54140-0553,157.39049,17.837112,1.0204,19.409394683257894,0.2630548127158234
101922.84+354933.8,8856-57453-0011,154.84518,35.826056,0.9203453,19.38407910833333,0.20812329334648721
111658.64+610951.9,7109-56658-0286,169.24435,61.164532,1.94,19.719434800000002,0.49239769896938873
100708.05+412157.8,4566-55630-0876,151.78356,41.366081,1.326,20.109686606666656,0.4755571074520697
111040.66+262015.0,6413-56336-0608,167.66943,26.337506,1.493,20.31143025433526,0.31531164218315844
105801.56+614221.3,7103-56661-0588,164.50646,61.705902,1.848,18.924302333333337,0.1350782227225332
111354.74+634026.4,7110-56746-0334,168.47804,63.674152,1.553,19.726390128571424,0.21613471393663689
115054.29+522503.7,8228-57423-0458,177.72622,52.417705,1.9051464,18.252322882608684,0.15423152290315242
100414.63+392903.8,8825-57451-0678,151.06096,39.484401,0.8530815,19.939912352941178,0.43859296908340695
111042.25+195308.8,5877-56041-0772,167.67605,19.88578,2.367,20.27591198913043,0.49000036858861745
103616.25+451459.4,7388-56783-0094,159.06773,45.24985,1.347,20.049284690140848,0.3495201439771593
111357.15+594329.4,8183-57375-0593,168.48813,59.724861,1.9208629,19.28414095454545,0.21612666016564125
104852.78+605746.5,0561-52295-0518,162.2199,60.962941,1.2014,20.10040297142857,0.42107038306843464
101927.37+022521.4,0503-51999-0464,154.86405,2.4226219,1.3643,19.10487966972477,0.2121228065565842
120716.44+314913.1,4611-55603-0257,181.81851,31.82032,2.308,20.102687281437127,0.41485128598426624
103618.15+520216.2,8167-57071-0714,159.07564,52.037838,1.9798285,19.668649000000002,0.19212094789710193
120718.35+062542.6,1623-53089-0014,181.82647,6.4285294,1.2062,19.188312521531106,0.23661483799716954
114159.57+231130.6,6422-56328-0728,175.49823,23.191844,1.6,20.34910413669064,0.32589439359588973
101013.11+462857.9,7384-56715-0674,152.55466,46.482773,1.865,19.82197158854167,0.30935782594832345
113859.48+542211.4,1015-52734-0166,174.74787,54.369846,1.3154,19.06361061073825,0.18211097473754295
111401.85+595153.9,8183-57375-0596,168.50774,59.864989,1.2068337,20.288840636363638,0.14935407615518917
110730.92+454602.8,7393-56749-0114,166.87886,45.767446,1.27,20.578036609756097,0.18645621664971998
103936.62+492341.9,7387-57038-0816,159.9026,49.394998,1.1909646,20.777792722222223,0
115410.84+524624.8,6689-56396-0288,178.54517,52.773643,1.209,20.416059736842104,0.26463788828033213
114757.33+234915.0,6416-56312-0122,176.98889,23.820835,1.073,19.856954915194347,0.298313451184202
112628.50-032956.4,0326-52375-0132,171.61881,-3.4990069,1.1927,19.28237555123674,0.26505509321285625
105510.73+432408.6,8359-57449-0274,163.79472,43.402394,1.4947029,19.903826949074066,0.3358075225684172
105812.35+630119.8,2882-54498-0159,164.55145,63.02218,1.2616,19.784768647058826,0.29478312503034226
115723.81+661416.0,7115-56667-0164,179.34917,66.23782,2.216,0,0
114500.79+100824.6,5380-55980-0768,176.25332,10.140168,1.913,18.921937847533627,0.18832245276639148
100424.43+550145.7,8181-57073-0548,151.10181,55.029377,1.1601677,20.626699964285713,0.27596720943375336
113905.03+622524.6,7113-56711-0121,174.77089,62.423588,2.257,0,0
111053.44+504213.1,7395-57131-0706,167.72269,50.703657,0.940269,0,0
120727.21+524230.6,8219-57429-0392,181.86341,52.708523,1.4592222,20.19527736486487,0.2429742795974762
113559.82+435605.6,1366-53063-0082,173.99929,43.934913,1.1605,18.944720770114948,0.11276388667435795
102633.27+465041.9,7385-56710-0987,156.63863,46.845002,0.992,19.712548833333333,0.2125217086231055
102634.33+320135.0,6455-56370-0962,156.64304,32.026403,1.221,19.89066491205212,0.2739398190969142
103944.02+323051.5,6448-56365-0584,159.93344,32.514325,2.356,19.847477074074064,0.3549867120235806
111056.08-020915.7,3788-55246-0396,167.73368,-2.154382,2.228,19.150968476635498,0.1801874877653242
112938.47+440325.0,6646-56389-0394,172.41029,44.056959,2.21,17.901762619926206,0
112938.22+405749.5,8368-57431-0138,172.40925,40.96376,0.9063302,20.40088664625851,0.3361131593472459
110739.45+600103.7,7103-56661-0102,166.91434,60.017811,1.078,19.907512410714286,0.3563608591671831
103946.56+333604.0,1982-53436-0544,159.94404,33.601116,1.1541,18.99136600508906,0.31126260172917264
120732.33+355827.2,2103-53467-0068,181.88473,35.974252,1.2803,18.439004075075072,0.12838361467433634
111059.90+262149.4,6413-56336-0638,167.74961,26.363728,1.75,19.781086559748438,0.30254064643840006
104257.70+484304.2,6701-56367-0540,160.74042,48.717858,1.145,19.788302019108283,0.403687402168492
113253.64+090757.2,5374-55947-0862,173.22351,9.1325617,1.026,20.238366276381903,0.29845304620646507
104604.95+530457.2,6703-56636-0766,161.52071,53.082636,2.095,19.606626037974678,0.28171809881622895
115113.05+173802.1,5881-56038-0304,177.80438,17.633931,2.233,19.04520617199017,0.12587471662061872
102959.83+364057.3,4559-55597-0282,157.49932,36.682585,2.273,19.262465435567005,0.2923335687112465
103636.21+240551.7,2352-53770-0134,159.15092,24.09772,1.0113,18.66155615536105,0.08810985808190154
114811.88+645454.9,0598-52316-0436,177.04951,64.915288,1.2546,0,0
103320.74+064049.8,4852-55689-0574,158.33644,6.6805017,2.375,19.803976267973844,0.252123169740369
115428.03+494401.6,7403-57071-0951,178.61683,49.733802,1.6,20.581942142857145,0.22069039650259223
103639.31+511750.6,6694-56386-0872,159.16386,51.297499,2.252,18.865842208556153,0.20970415519121088
111105.61-004038.4,0278-51900-0101,167.7734,-0.67734409,1.0591,19.29890047230321,0.2374888866771899
111727.52+641428.9,7110-56746-0230,169.36466,64.241453,0.914,19.38194197872341,0.3155353909375921
110441.92+485515.9,6700-56384-0165,166.17466,48.921117,1.282,19.97903171428572,0.2977141788056712
112036.40+553029.2,7093-56657-0312,170.15171,55.508222,1.036,19.824417676470592,0.3481972222375015
115741.08+523944.8,0882-52370-0423,179.42117,52.662491,1.2194,19.153793871999994,0.1442443693952199
103004.67+264841.4,6457-56330-0476,157.51949,26.811512,1.33,0,0
101332.74+360602.5,8856-57453-0810,153.38644,36.100712,1.9473853,19.92313925559107,0.24722437458915078
111106.93+615523.9,0775-52295-0359,167.77889,61.923346,1.3224,0,0
105527.67+002001.5,0276-51909-0557,163.8653,0.33376681,1.1448,18.60475668333334,0.11369827451500833
103642.07+571513.9,7088-56657-0236,159.17531,57.253929,0.833,0,0
102648.63+490713.4,7382-56991-0312,156.70266,49.120403,0.8828624,19.733249975460126,0.278547794062784
103957.58+144658.0,5345-56010-0980,159.98992,14.782799,1.216,19.814544000000012,0.3727536156850345
110446.62+325150.4,6440-56370-0540,166.19425,32.864012,2.337,19.650681183673477,0.3146272802410801
104921.20+003602.1,2409-54210-0487,162.33836,0.600585,1.2632,19.43062581191222,0.20517085776514757
105531.43+270225.8,2357-53793-0413,163.88099,27.040526,2.1414,17.786117104651144,0
101956.95+455728.9,6662-56364-0092,154.98731,45.958056,2.426,18.94311257421875,0.20538965302275855
104000.38+561129.5,0906-52368-0373,160.00158,56.191542,0.9164,18.89678309550561,0.3175550179399745
120747.23+412739.8,8382-57513-0132,181.94681,41.461064,1.8675699,19.503916621276584,0.24776605235346527
105227.35+495022.1,6702-56381-0014,163.11397,49.839507,2.092,19.457824659793815,0.19709529320969993
104619.28+213035.7,6426-56334-0045,161.58037,21.509925,1.775,20.19254004980843,0.34372259525301985
103332.16+564101.6,7088-56657-0310,158.38403,56.683839,2.295,20.019704329268286,0.2669139878559826
110139.65+435125.7,8360-57452-0538,165.41524,43.857161,1.0648254,20.234069858823535,0.3073230549501065
110451.82+151457.9,5362-56017-0486,166.21591,15.249421,2.325,20.1986805764706,0.32708762616535264
112957.32+080317.2,5374-55947-0613,172.48883,8.0547875,1.141,20.02589932217574,0.5158627823835511
105231.45+214642.7,6427-56328-0270,163.13106,21.778533,1.156,0,0
102002.54+420936.5,4557-55588-0436,155.01062,42.160154,0.814,20.15839747286822,0.3315055269714327
115131.86+463118.9,1446-53080-0247,177.88281,46.52194,0.9036,18.811754857923482,0.12895890531630427
104007.19+502737.2,8167-57071-0164,160.02998,50.460351,1.3429532,20.34818661956521,0.298851453017874
104624.02+535426.2,1010-52649-0447,161.60006,53.907305,1.7117,19.144273468085117,0.2649414752810836
114229.07+124332.5,5379-55986-0824,175.62114,12.725711,2.435,19.58136370996978,0.32875111026839055
111433.39+424729.0,8367-57429-0748,168.63915,42.791394,1.1960931,20.228557038461542,0.32628801337287044
114229.21-013348.4,3775-55207-0898,175.62171,-1.5634486,2.363,19.869957320241696,0.24409024214322442
120112.73+633522.3,7112-56666-0047,180.30307,63.589618,1.171,20.024561939759042,0.4200828697197696
102004.28+163229.5,2590-54175-0387,155.01787,16.541552,1.2323,18.64743356611571,0.1450227252595058
110147.18+601100.1,7103-56661-0306,165.44654,60.18345,2.22,20.53952225,0.2992837201762341
105840.42+233304.9,6418-56354-0270,164.66846,23.551377,2.045,19.691265632768353,0.39265878954095823
111434.55+401235.6,8819-57450-0754,168.64398,40.209896,1.4536929,20.516236709302316,0.20300624508711382
112050.04+455107.6,7396-56809-0458,170.20851,45.85213,1.98,20.204959241134752,0.2504472765420096
115757.46+283539.1,6402-56334-0844,179.48943,28.594203,1.457,18.59769055194805,0.28079276291596345
113623.85+550744.0,6697-56419-0682,174.0994,55.128991,0.947,19.775006157894744,0.427922107022024
104009.79+181827.9,2593-54175-0627,160.04083,18.307781,1.2862,18.921408019396534,0.13934139556285802
112052.65+360227.9,8849-57457-0141,170.2194,36.041086,1.8495275,19.435253125000006,0.39418259698731867
102704.46+624014.4,7090-56659-0752,156.76859,62.67075,1.374,20.483175781249997,0.3251068398403366
120117.52+525933.2,8228-57423-0146,180.32304,52.992565,1.2872728,20.08885857377049,0.2692789577401916
105844.44+603549.0,7103-56661-0614,164.68514,60.597068,1.268,20.366348342857144,0.14316576060467479
105545.60+123150.0,5353-55980-0038,163.94004,12.53056,2.288,19.85557426415094,0.31201879525554327
113935.46+495628.1,7403-57071-0522,174.89777,49.941147,1.8722818,20.118733017699125,0.16958783921339432
101351.33+252546.9,6465-56279-0525,153.46388,25.429708,0.803,19.61046733333333,0.25058026183748616
111747.08+414710.5,4651-56008-0584,169.44617,41.786261,1.99,20.026756480000003,0.45066479974088847
112704.37+495847.5,6685-56412-0664,171.76825,49.979972,1.686,20.046249657894734,0.3932486485853253
120440.68+463541.3,6644-56384-0008,181.16953,46.594809,0.862,19.59058389393939,0.22587205139595493
113629.92+303815.3,6433-56339-0480,174.12469,30.637603,1.701,18.79961141666667,0.08795376316377365
100456.55+290757.9,6469-56328-0462,151.23565,29.132764,2.432,20.206645049382708,0.2612986783211373
102709.16+281200.4,6456-56339-0367,156.78818,28.200129,2.29,19.13350739590443,0.2689649342196587
110154.02+105408.4,5357-55956-0122,165.47512,10.902342,2.228,19.79985491569766,0.34228151368783466
115804.24+295622.0,6403-56357-0008,179.51768,29.939466,2.339,18.569287203761757,0.08237364722455756
113323.10+442725.4,1366-53063-0498,173.34628,44.457086,1.1227,18.748623751824816,0.26512103280098936
111444.26+514756.1,8165-57374-0058,168.68444,51.798923,1.1154629,20.10303248113208,0.2939523938646353
11243.425+383032.9,4617-55617-0238,171.01427,38.509145,2.263,20.495772930555557,0.27574460328979217
114536.47+323159.8,2008-53473-0589,176.40201,32.533289,0.8354,19.512259515358362,0.286708991908167
104939.26+264802.5,6453-56365-0024,162.41359,26.800722,1.246,19.999273772455087,0.24621681731689088
111445.34+394020.0,8819-57450-0725,168.68894,39.67225,1.1640762,0,0
102713.35+621613.2,7090-56659-0727,156.80561,62.270435,1.85,20.295170475000003,0.40194754612999367
120810.29+590827.2,6969-56420-0658,182.04292,59.141005,2.455,0,0
115145.64+190548.4,2509-54180-0005,177.94018,19.096795,1.0552,19.176653820197032,0.27262280960951896
114242.78+211349.6,6432-56309-0548,175.6783,21.230462,2.445,18.006933815249266,0.0818222458169333
113015.20+522832.0,6698-56637-0090,172.56336,52.475661,1.157,19.931695908256888,0.48102497951844353
100503.93+363651.2,8854-57450-0118,151.26638,36.614233,2.308,17.40638334173669,0.16820429107484147
100758.92+103655.9,5331-55976-0320,151.99551,10.615533,2.16,20.074639973333323,0.24403161728470493
111450.00+271232.0,6408-56329-0472,168.70835,27.208905,1.244,20.191524495999992,0.3530168153515096
120449.98+513033.7,6682-56390-0442,181.2082,51.509428,2.422,19.568486396226415,0.2998078243992921
101100.70+392218.9,1357-53034-0242,152.75294,39.371923,1.7261,18.855800883333327,0.21438474830461918
105555.54+520111.3,6706-56385-0354,163.98148,52.019899,2.203,20.18101443956044,0.2923551342350522
120129.94+474205.9,7426-56771-0575,180.37478,47.701648,0.893,19.754750539568338,0.4023897192519851
120815.88+514925.1,8219-57429-0333,182.0662,51.823665,0.848843,19.989769131147543,0.366511129892481
103711.66+505845.7,8167-57071-0296,159.29859,50.979452,2.221,20.075446617021274,0.3120016903107364
102720.21+301719.2,6456-56339-0676,156.83421,30.288679,0.938,19.91530542727274,0.28393866845838406
113949.16+572601.5,8176-57131-0934,174.95485,57.433772,1.1944196,20.443238666666666,0.45465163628491634
113018.58+355352.4,8874-57426-0241,172.57742,35.897907,0.8040407,19.717880688172034,0.3020803571853732
111452.94+384920.2,8819-57450-0276,168.7206,38.822298,2.433,20.259682445714294,0.24122151215548662
115503.48+565803.2,7091-56658-0216,178.76456,56.967641,1.517,0,0
112411.58+293201.2,6434-56362-0279,171.04825,29.533667,1.425,20.377336955801105,0.20592024391412642
105251.95+310640.6,6445-56366-0776,163.21647,31.111292,1.615,19.96189114592275,0.3606517906519711
114844.67+212823.4,2511-53882-0106,177.18614,21.47319,0.8289,18.049328246073287,0.07580016492360199
114844.23+381524.3,4653-55622-0906,177.18429,38.256768,0.862,19.880195345098038,0.29557181217139566
103041.34+374511.1,8853-57459-0676,157.67228,37.75309,2.225724,20.260024779069777,0.39546787549303286
113643.14+551517.2,7092-56683-0284,174.17973,55.254878,1.734,20.011250456790126,0.3047599007274335
120822.26+624820.0,6974-56442-0364,182.09274,62.80563,1.537,20.424793117647056,0.24659807609451417
102724.86+463602.7,7386-56769-0249,156.85362,46.600757,1.152,19.03608954581675,0.14883515572256234
105602.37+542114.3,6707-56383-0236,164.00994,54.354034,0.844,19.78753659574469,0.30893846747751064
102029.91+465308.2,7386-56769-0456,155.12467,46.885639,1.989,20.06898585,0.34681024142599526
101716.87+603641.2,7087-56637-0829,154.32027,60.61156,1.115,20.011058989247317,0.30684475672659894
103404.46+444442.6,4691-55651-0812,158.5186,44.745167,2.306,18.98489451324503,0.16076202568215392
113955.37+544634.2,6697-56419-0813,174.98071,54.776264,0.829,0,0
111805.04+223837.8,6420-56304-0334,169.52103,22.643847,2.189,19.354167584958212,0.2774863697740243
105903.31+523548.0,6706-56385-0775,164.76378,52.596764,1.489,19.925707490909097,0.3429245341113
120501.84+465757.5,6644-56384-0020,181.25767,46.96599,0.874,18.81895226484019,0.20770807839687788
115511.53+392403.6,8841-57425-0538,178.79806,39.401006,0.8156474,19.61356603781513,0.32419526739652565
112417.94+172332.4,2494-54174-0595,171.07478,17.392344,1.0448,18.2293907337963,0.1539128740155244
120502.80+081436.1,5389-55953-0896,181.26168,8.2433871,2.296,0,0
105607.57+561816.7,0907-52373-0551,164.03154,56.304662,1.7846,19.15756918705036,0.23174242314105925
115825.53+212620.9,6407-56311-0880,179.6064,21.439167,1.349,0,0
104349.69+573301.4,8185-57431-0338,160.95707,57.550409,1.2686158,20.380599630434787,0.3859484175678352
114852.67+245715.8,6416-56312-0922,177.21949,24.954394,0.854,19.974819689045937,0.38647931680323
104038.39+094644.6,5346-55955-0048,160.15997,9.7790766,2.275,19.760503682539664,0.2825964435617032
114556.25+110018.4,1226-52734-0375,176.48438,11.005121,0.933,18.911632022421525,0.2678023713432118
103725.61+455634.1,7391-56781-0540,159.3567,45.942804,2.011,20.00612147530864,0.32643475267858074
112731.68+372826.3,8874-57426-0654,171.88204,37.473991,1.065403,19.097960448717956,0.294770132703084
114302.24+144838.6,5381-56009-0556,175.75938,14.810737,2.379,19.312067052083343,0.21279696126894224
115207.00+292056.7,6403-56357-0254,178.02916,29.349102,2.359,0,0
111507.82+625640.5,0596-52370-0047,168.78262,62.944611,1.2212,18.72293026923077,0.29072350656578355
102407.07+480549.6,7381-56717-0005,156.02948,48.097128,1.013,19.231165651960794,0.20488364996238848
120148.36+641716.1,7112-56666-0062,180.45157,64.287911,1.408,20.1527475,0.2766033245624277
115831.11+340723.6,4647-55621-0158,179.62963,34.123231,2.373,19.755109824489786,0.4747998334793226
115518.61+264559.8,6411-56331-0938,178.82756,26.766624,1.58,17.56895938814016,0.052999705277747916
111814.63+414919.4,8367-57429-0938,169.56097,41.822058,0.960013,20.2354125,0.33391919702268524
105615.22+442944.4,8359-57449-0794,164.06345,44.495667,1.2332515,20.39067618181818,0.36446708058273103
112124.84+353639.7,8849-57457-0132,170.3535,35.61103,1.8851495,20.41586927941177,0.3593037060136547
111510.76+552359.5,7101-56659-0008,168.79486,55.399927,2.121,19.985320165289266,0.3302713546560845
112427.18+651952.7,7114-56748-0400,171.11325,65.331395,2.318,19.413582980769228,0.28246791204880156
120151.76+295136.8,6473-56363-0298,180.46567,29.860234,1.325,19.62319717567568,0.5335429546684264
103418.85+163049.3,2592-54178-0613,158.57856,16.513736,0.8586,19.45236362113402,0.2965135943272054
120847.09+525428.1,6682-56390-0719,182.19618,52.907856,1.214,19.729592210526313,0.41918133918023026
132204.43+474704.8,7409-56809-0236,200.51847,47.784671,2.188,19.8512155,0.22252105506035819
123547.87+574719.8,6837-56442-0038,188.94945,57.788886,1.14,20.240655428571433,0.3019701434671031
121230.33+431501.4,6638-56370-0062,183.12641,43.250418,0.953,20.22044009803921,0.35763465464016414
130405.34-013904.2,0339-51692-0361,196.02228,-1.6512059,0.9495,18.79713875794622,0.15264814488786022
132206.91+483919.9,6743-56385-0437,200.52879,48.65554,2.545,17.960315475675685,0
135014.86+491124.2,7430-57105-0131,207.56194,49.19008,1.789161,19.139096,1.2678532369019277
135014.70+610959.0,0786-52319-0541,207.56127,61.166388,1.3103,19.864793550458717,0.33853039035463584
123922.15+030558.0,0521-52326-0464,189.8423,3.0994546,1.0553,19.5618629420655,0.2625360416199176
140105.31+062917.8,4863-55688-0318,210.27213,6.4883028,2.374,19.63779707931033,0.36337475180744955
142402.13+382104.1,1381-53089-0384,216.00889,38.351159,1.9524,19.501659130044843,0.2082489897650416
125645.99+374027.1,8869-57481-0863,194.19165,37.674205,1.985,18.72886225609756,1.139328526924231
131831.10+502759.6,6754-56414-0240,199.62964,50.466631,2.395,18.96581141899443,0.21498261272893646
141241.58+423304.0,8503-57519-0098,213.17328,42.551133,1.3592042,20.6178648125,0.11771390481136242
123925.96+403833.0,8385-57511-0332,189.85818,40.642507,1.1387398,19.289170453183523,0.4033639607021125
132555.31+030124.1,0527-52342-0377,201.48049,3.0233902,1.0257,18.29549621411766,0
124254.89+491858.7,6670-56389-0992,190.72877,49.316389,1.43,20.242282011764708,0.19071422215627057
142757.12+064022.3,4860-55691-0698,216.98803,6.6728815,2.232,19.81874245878135,0.37859368602074567
124624.59+313450.3,1975-53734-0150,191.60249,31.580635,1.2954,20.091131194690256,0.38243877675257953
130752.21+504255.1,8223-57429-0292,196.96752,50.715389,2.162,20.04126459090909,0.4670026697917918
123558.66+184152.1,5853-56045-0166,188.99443,18.69782,2.086,20.47948234782608,0.2261547908584167
125322.89+420437.8,4703-55617-0842,193.3454,42.077187,0.832,19.551442580246917,0.25011096808744987
142758.67+220554.9,5898-56045-0992,216.99446,22.098599,2.204,20.145253055555557,0.24759832755003136
133325.04+182035.0,2641-54230-0126,203.35434,18.343079,1.1038,18.93627964488635,0.10571811914649136
122237.65+142350.9,1766-53468-0030,185.65688,14.397503,1.0092,18.89006126700252,0.1600380545712365
130755.76+501858.8,8223-57429-0250,196.98237,50.316344,1.198814,0,0
123230.94+483047.8,7418-57165-0168,188.12889,48.513234,1.221465,20.14176551470589,0.42155561535848557
121553.07+491450.4,7424-57160-0750,183.97113,49.247404,0.848,19.408176131578948,0.19419444983773232
125326.13+423519.2,8386-57518-0796,193.3589,42.588678,1.6232828,20.11222434848485,0.3844065462673436
133703.76+501057.6,6744-56399-0592,204.26561,50.182763,0.849,19.428663075757584,0.2638155971783767
135707.30+045941.2,4784-55677-0688,209.28045,4.9947924,1.798,19.771517889285715,0.2639264888582201
140531.20+095036.8,5452-55957-0584,211.38003,9.8435663,2.403,19.31156685802469,0.19242396060447955
140114.45+155357.5,2744-54272-0434,210.31022,15.899309,1.5532,19.028136015822785,0
140115.13+311741.5,3862-55276-0448,210.31307,31.294879,2.497,19.89035184474888,0.28980309327135106
125654.11+151600.0,5414-56014-0004,194.22546,15.266673,2.209,19.119488089385452,0.15842262859734288
123232.67+445832.2,6636-56367-0814,188.13617,44.975615,2.455,19.589614729299363,0.2799212227727383
130758.19+424135.6,1460-53138-0354,196.99251,42.693241,1.5905,19.123011177033504,0.1836466811035919
133327.33+494007.7,6744-56399-0510,203.36387,49.668898,2.001,19.239498138888894,0.24844863919013674
124301.23+133059.1,5410-56016-0424,190.75514,13.516418,2.485,18.185863428571423,0
121916.12+442518.0,6637-56370-0280,184.81716,44.421674,2.308,18.892547765625007,0.17374211841137274
142803.95+111243.3,5460-56000-0964,217.01649,11.212043,2.449,19.869241507352932,0.2933501976601173
130039.38+005512.5,4005-55325-0324,195.16413,0.92015494,2.446,20.31109209580839,0.38338336125897404
135344.91+274734.5,6009-56313-0498,208.43715,27.792923,2.384,18.06988530792683,0.06565226211366232
141252.32+523046.1,7339-56722-0303,213.21802,52.512824,1.494,20.8623548,0.469134600613577
131840.71+612738.2,6817-56455-0390,199.66959,61.460699,1.13,20.33831704878049,0
123934.10+623320.5,0780-52370-0637,189.89203,62.555652,1.6594,19.377009472972972,0.25423330706599984
140118.98+432547.4,8503-57519-0518,210.32911,43.429843,1.5923737,19.54796454411764,0.2591295523076284
135030.27+154721.5,5441-56017-0952,207.62615,15.789315,2.516,19.975388730769218,0.2670114941952012
124634.03+632312.1,0781-52373-0568,191.64178,63.386708,1.0723,19.079976277108443,0.1274568038207655
