,SDSS_NAME,SDSS_ID,RA,DEC,Z,MagAve,Sigma,qSDSS_NAME,qRA,qDEC
1389,102002.54+420936.5,4557-55588-0436,155.01062,42.160154,0.814,20.15839747286822,0.3315055269714327,002537.74+181006.3,6.407272,18.168435
1390,115131.86+463118.9,1446-53080-0247,177.88281,46.52194,0.9036,18.81175485792348,0.1289589053163042,160937.93+551039.7,242.40815,55.177757
1391,104007.19+502737.2,8167-57071-0164,160.02998,50.460351,1.3429532,20.34818661956521,0.298851453017874,094555.44+404950.2,146.48101,40.830634
1392,104624.02+535426.2,1010-52649-0447,161.60006,53.907305,1.7117,19.14427346808512,0.2649414752810836,145349.87+531745.8,223.4578,53.29613
1393,114229.07+124332.5,5379-55986-0824,175.62114,12.725711,2.435,19.58136370996978,0.3287511102683905,134147.97+533646.0,205.44989,53.61286
1394,111433.39+424729.0,8367-57429-0748,168.63915,42.791394,1.1960931,20.228557038461545,0.3262880133728704,004716.86+263614.7,11.820291,26.604102
1395,114229.21-013348.4,3775-55207-0898,175.62171,-1.5634486,2.363,19.869957320241696,0.2440902421432244,235005.48+233814.2,357.52283,23.637289
1396,120112.73+633522.3,7112-56666-0047,180.30307,63.589618,1.171,20.02456193975904,0.4200828697197696,224033.07+195411.4,340.1378,19.903176
1397,102004.28+163229.5,2590-54175-0387,155.01787,16.541552,1.2323,18.64743356611571,0.1450227252595058,100206.79+423144.6,150.52829,42.529078
1398,110147.18+601100.1,7103-56661-0306,165.44654,60.18345,2.22,20.53952225,0.2992837201762341,025244.18-014953.0,43.184118,-1.831401
1399,105840.42+233304.9,6418-56354-0270,164.66846,23.551377,2.045,19.691265632768356,0.3926587895409582,115325.93+251611.4,178.35808,25.269855
1400,111434.55+401235.6,8819-57450-0754,168.64398,40.209896,1.4536929,20.51623670930232,0.2030062450871138,121858.07+360151.5,184.742,36.030989
1401,112050.04+455107.6,7396-56809-0458,170.20851,45.85213,1.98,20.204959241134752,0.2504472765420096,024650.75+020751.7,41.711468,2.131029
1402,115757.46+283539.1,6402-56334-0844,179.48943,28.594203,1.457,18.59769055194805,0.2807927629159634,142304.15+524630.1,215.7673,52.775047
1403,113623.85+550744.0,6697-56419-0682,174.0994,55.128991,0.947,19.775006157894744,0.427922107022024,085606.39+391339.0,134.02663,39.227524
1404,104009.79+181827.9,2593-54175-0627,160.04083,18.307781,1.2862,18.921408019396534,0.139341395562858,013753.96+024207.0,24.474855,2.701947
1405,112052.65+360227.9,8849-57457-0141,170.2194,36.041086,1.8495275,19.435253125000006,0.3941825969873186,115624.92+470435.1,179.10385,47.076432
1406,102704.46+624014.4,7090-56659-0752,156.76859,62.67075,1.374,20.48317578125,0.3251068398403366,021507.10-035725.3,33.779611,-3.957032
1407,120117.52+525933.2,8228-57423-0146,180.32304,52.992565,1.2872728,20.08885857377049,0.2692789577401916,083523.56+384313.2,128.84817,38.72034
1408,105844.44+603549.0,7103-56661-0614,164.68514,60.597068,1.268,20.366348342857144,0.1431657606046747,125932.26+413913.1,194.88444,41.653647
1409,105545.60+123150.0,5353-55980-0038,163.94004,12.53056,2.288,19.85557426415094,0.3120187952555432,101251.66+445532.4,153.21524,44.925695
1410,113935.46+495628.1,7403-57071-0522,174.89777,49.941147,1.8722818,20.118733017699125,0.1695878392133943,005925.21+225725.0,14.855057,22.956972
1411,101351.33+252546.9,6465-56279-0525,153.46388,25.429708,0.803,19.61046733333333,0.2505802618374861,082038.17+383417.1,125.15905,38.571422
1412,111747.08+414710.5,4651-56008-0584,169.44617,41.786261,1.99,20.026756480000003,0.4506647997408884,224033.07+195411.4,340.1378,19.903176
1413,112704.37+495847.5,6685-56412-0664,171.76825,49.979972,1.686,20.04624965789473,0.3932486485853253,022320.19-030423.0,35.834164,-3.073058
1414,120440.68+463541.3,6644-56384-0008,181.16953,46.594809,0.862,19.59058389393939,0.2258720513959549,013022.89+120724.0,22.595397,12.123352
1415,113629.92+303815.3,6433-56339-0480,174.12469,30.637603,1.701,18.79961141666667,0.0879537631637736,230020.05+202739.1,345.08357,20.460864
1416,100456.55+290757.9,6469-56328-0462,151.23565,29.132764,2.432,20.206645049382708,0.2612986783211373,153814.65+221730.3,234.56108,22.291774
1417,102709.16+281200.4,6456-56339-0367,156.78818,28.200129,2.29,19.13350739590443,0.2689649342196587,115904.38+422617.1,179.76825,42.438099
1418,110154.02+105408.4,5357-55956-0122,165.47512,10.902342,2.228,19.79985491569766,0.3422815136878346,101528.86+533325.5,153.87024,53.557191
1419,115804.24+295622.0,6403-56357-0008,179.51768,29.939466,2.339,18.56928720376176,0.0823736472245575,011100.99+243005.4,17.754143,24.501513
1420,113323.10+442725.4,1366-53063-0498,173.34628,44.457086,1.1227,18.748623751824816,0.2651210328009893,004621.65+204525.7,11.59024,20.757157
1421,111444.26+514756.1,8165-57374-0058,168.68444,51.798923,1.1154629,20.10303248113208,0.2939523938646353,140726.61+282236.1,211.8609,28.376718
1422,11243.425+383032.9,4617-55617-0238,171.01427,38.509145,2.263,20.49577293055556,0.2757446032897921,100047.91+372740.7,150.19963,37.461322
1423,114536.47+323159.8,2008-53473-0589,176.40201,32.533289,0.8354,19.51225951535836,0.286708991908167,121903.69+053317.8,184.76539,5.554957
1424,104939.26+264802.5,6453-56365-0024,162.41359,26.800722,1.246,19.999273772455087,0.2462168173168908,003003.16-032100.0,7.513175,-3.350027
1425,111445.34+394020.0,8819-57450-0725,168.68894,39.67225,1.1640762,0.0,0.0,083953.06+193830.1,129.97109,19.641699
1426,102713.35+621613.2,7090-56659-0727,156.80561,62.270435,1.85,20.295170475000003,0.4019475461299936,091247.29+392757.5,138.19706,39.465983
1427,120810.29+590827.2,6969-56420-0658,182.04292,59.141005,2.455,0.0,0.0,083953.06+193830.1,129.97109,19.641699
1428,115145.64+190548.4,2509-54180-0005,177.94018,19.096795,1.0552,19.176653820197032,0.2726228096095189,134128.52+492438.1,205.36886,49.410674
1429,114242.78+211349.6,6432-56309-0548,175.6783,21.230462,2.445,18.006933815249266,0.0818222458169333,014005.12+024700.2,25.021372,2.783406
1430,113015.20+522832.0,6698-56637-0090,172.56336,52.475661,1.157,19.931695908256888,0.4810249795184435,000716.86+215146.3,1.820267,21.86288
1431,100503.93+363651.2,8854-57450-0118,151.26638,36.614233,2.308,17.40638334173669,0.1682042910748414,120146.42+195800.2,180.44345,19.966736
1432,100758.92+103655.9,5331-55976-0320,151.99551,10.615533,2.16,20.074639973333323,0.2440316172847049,013600.23+240543.0,24.000995,24.095301
1433,111450.00+271232.0,6408-56329-0472,168.70835,27.208905,1.244,20.191524495999992,0.3530168153515096,024650.75+020751.7,41.711468,2.131029
1434,120449.98+513033.7,6682-56390-0442,181.2082,51.509428,2.422,19.56848639622641,0.2998078243992921,132854.67+470810.0,202.22778,47.13612
1435,101100.70+392218.9,1357-53034-0242,152.75294,39.371923,1.7261,18.855800883333327,0.2143847483046191,012011.27+200529.9,20.046972,20.091642
1436,105555.54+520111.3,6706-56385-0354,163.98148,52.019899,2.203,20.18101443956044,0.2923551342350522,015026.85+260524.4,27.611879,26.090132
1437,120129.94+474205.9,7426-56771-0575,180.37478,47.701648,0.893,19.754750539568334,0.4023897192519851,014743.80+242435.0,26.932516,24.409748
1438,120815.88+514925.1,8219-57429-0333,182.0662,51.823665,0.848843,19.989769131147543,0.366511129892481,103853.09+203447.7,159.72124,20.579944
1439,103711.66+505845.7,8167-57071-0296,159.29859,50.979452,2.221,20.075446617021274,0.3120016903107364,013600.23+240543.0,24.000995,24.095301
1440,102720.21+301719.2,6456-56339-0676,156.83421,30.288679,0.938,19.91530542727274,0.283938668458384,092906.43+553631.9,142.27683,55.608862
1441,113949.16+572601.5,8176-57131-0934,174.95485,57.433772,1.1944196,20.443238666666662,0.4546516362849163,112026.51+580447.7,170.11046,58.079928
1442,113018.58+355352.4,8874-57426-0241,172.57742,35.897907,0.8040407,19.717880688172038,0.3020803571853732,040907.29-043235.2,62.2804,-4.543133
1443,111452.94+384920.2,8819-57450-0276,168.7206,38.822298,2.433,20.259682445714294,0.2412215121554866,091028.76+481931.8,137.61987,48.325513
1444,115503.48+565803.2,7091-56658-0216,178.76456,56.967641,1.517,0.0,0.0,083953.06+193830.1,129.97109,19.641699
1445,112411.58+293201.2,6434-56362-0279,171.04825,29.533667,1.425,20.377336955801105,0.2059202439141264,212852.68+080308.6,322.21951,8.05239
1446,105251.95+310640.6,6445-56366-0776,163.21647,31.111292,1.615,19.96189114592275,0.3606517906519711,111128.79+623629.3,167.86984,62.608283
1447,114844.67+212823.4,2511-53882-0106,177.18614,21.47319,0.8289,18.049328246073287,0.0758001649236019,114240.93+601550.4,175.6706,60.264052
1448,114844.23+381524.3,4653-55622-0906,177.18429,38.256768,0.862,19.88019534509804,0.2955718121713956,213247.67+042751.9,323.19864,4.46444
1449,103041.34+374511.1,8853-57459-0676,157.67228,37.75309,2.225724,20.260024779069777,0.3954678754930328,091028.76+481931.8,137.61987,48.325513
1450,113643.14+551517.2,7092-56683-0284,174.17973,55.254878,1.734,20.01125045679013,0.3047599007274335,111101.00+463032.1,167.75417,46.508932
1451,120822.26+624820.0,6974-56442-0364,182.09274,62.80563,1.537,20.424793117647056,0.2465980760945141,142350.04+550316.2,215.95847,55.054594
1452,102724.86+463602.7,7386-56769-0249,156.85362,46.600757,1.152,19.03608954581675,0.1488351557225623,223100.05+240718.9,337.75023,24.121922
1453,105602.37+542114.3,6707-56383-0236,164.00994,54.354034,0.844,19.78753659574469,0.3089384674775106,000947.23+095111.5,2.446821,9.853198
1454,102029.91+465308.2,7386-56769-0456,155.12467,46.885639,1.989,20.06898585,0.3468102414259952,013600.23+240543.0,24.000995,24.095301
1455,101716.87+603641.2,7087-56637-0829,154.32027,60.61156,1.115,20.01105898924732,0.3068447567265989,111101.00+463032.1,167.75417,46.508932
1456,103404.46+444442.6,4691-55651-0812,158.5186,44.745167,2.306,18.98489451324503,0.1607620256821539,230012.33+233527.0,345.05142,23.590834
1457,113955.37+544634.2,6697-56419-0813,174.98071,54.776264,0.829,0.0,0.0,081237.63+345629.4,123.15683,34.94151
1458,111805.04+223837.8,6420-56304-0334,169.52103,22.643847,2.189,19.35416758495821,0.2774863697740243,002440.07+261147.1,6.166968,26.196427
1459,105903.31+523548.0,6706-56385-0775,164.76378,52.596764,1.489,19.925707490909097,0.3429245341113,000716.86+215146.3,1.820267,21.86288
1460,120501.84+465757.5,6644-56384-0020,181.25767,46.96599,0.874,18.81895226484019,0.2077080783968778,141058.00+484455.6,212.74171,48.748824
1461,115511.53+392403.6,8841-57425-0538,178.79806,39.401006,0.8156474,19.61356603781513,0.3241952673965256,100102.13+505826.7,150.25891,50.97419
1462,112417.94+172332.4,2494-54174-0595,171.07478,17.392344,1.0448,18.2293907337963,0.1539128740155244,223000.09+184347.2,337.50041,18.729789
1463,120502.80+081436.1,5389-55953-0896,181.26168,8.2433871,2.296,0.0,0.0,083953.06+193830.1,129.97109,19.641699
1464,105607.57+561816.7,0907-52373-0551,164.03154,56.304662,1.7846,19.15756918705036,0.2317424231410592,145349.87+531745.8,223.4578,53.29613
1465,115825.53+212620.9,6407-56311-0880,179.6064,21.439167,1.349,0.0,0.0,083953.06+193830.1,129.97109,19.641699
1466,104349.69+573301.4,8185-57431-0338,160.95707,57.550409,1.2686158,20.380599630434787,0.3859484175678352,212852.68+080308.6,322.21951,8.05239
1467,114852.67+245715.8,6416-56312-0922,177.21949,24.954394,0.854,19.974819689045937,0.38647931680323,120749.38+323007.6,181.95576,32.502128
1468,104038.39+094644.6,5346-55955-0048,160.15997,9.7790766,2.275,19.760503682539664,0.2825964435617032,100950.90+254712.7,152.46211,25.786877
1469,114556.25+110018.4,1226-52734-0375,176.48438,11.005121,0.933,18.911632022421525,0.2678023713432118,101240.96+483259.3,153.17068,48.549825
1470,103725.61+455634.1,7391-56781-0540,159.3567,45.942804,2.011,20.00612147530864,0.3264347526785807,003003.16-032100.0,7.513175,-3.350027
1471,112731.68+372826.3,8874-57426-0654,171.88204,37.473991,1.065403,19.09796044871796,0.294770132703084,120754.74+370829.9,181.97809,37.141662
1472,114302.24+144838.6,5381-56009-0556,175.75938,14.810737,2.379,19.312067052083343,0.2127969612689422,111729.57+214513.9,169.37322,21.753862
1473,115207.00+292056.7,6403-56357-0254,178.02916,29.349102,2.359,0.0,0.0,083953.06+193830.1,129.97109,19.641699
1474,111507.82+625640.5,0596-52370-0047,168.78262,62.944611,1.2212,18.72293026923077,0.2907235065657835,023339.51-033215.5,38.414658,-3.537656
1475,102407.07+480549.6,7381-56717-0005,156.02948,48.097128,1.013,19.231165651960797,0.2048836499623884,140553.95+632047.2,211.47475,63.346502
1476,120148.36+641716.1,7112-56666-0062,180.45157,64.287911,1.408,20.1527475,0.2766033245624277,152022.67+322204.5,230.09449,32.367917
1477,115831.11+340723.6,4647-55621-0158,179.62963,34.123231,2.373,19.755109824489782,0.4747998334793226,100950.90+254712.7,152.46211,25.786877
1478,115518.61+264559.8,6411-56331-0938,178.82756,26.766624,1.58,17.56895938814016,0.0529997052777479,154251.47+324824.5,235.71448,32.806819
1479,111814.63+414919.4,8367-57429-0938,169.56097,41.822058,0.960013,20.2354125,0.3339191970226852,151214.59+154849.8,228.06083,15.813854
1480,105615.22+442944.4,8359-57449-0794,164.06345,44.495667,1.2332515,20.39067618181818,0.364467080582731,012446.05+250004.7,21.191887,25.001314
1481,112124.84+353639.7,8849-57457-0132,170.3535,35.61103,1.8851495,20.41586927941177,0.3593037060136547,142350.04+550316.2,215.95847,55.054594
1482,111510.76+552359.5,7101-56659-0008,168.79486,55.399927,2.121,19.985320165289263,0.3302713546560845,085450.39+492315.6,133.70998,49.387751
1483,112427.18+651952.7,7114-56748-0400,171.11325,65.331395,2.318,19.413582980769228,0.2824679120488015,111837.14+280054.9,169.65479,28.015255
1484,120151.76+295136.8,6473-56363-0298,180.46567,29.860234,1.325,19.62319717567568,0.5335429546684264,221851.83+205114.0,334.71597,20.853903
1485,103418.85+163049.3,2592-54178-0613,158.57856,16.513736,0.8586,19.45236362113402,0.2965135943272054,074649.95+330116.5,116.70816,33.021272
1486,120847.09+525428.1,6682-56390-0719,182.19618,52.907856,1.214,19.729592210526317,0.4191813391802302,220425.37+213206.3,331.10572,21.535093
1487,132204.43+474704.8,7409-56809-0236,200.51847,47.784671,2.188,19.8512155,0.2225210550603581,101251.66+445532.4,153.21524,44.925695
1488,123547.87+574719.8,6837-56442-0038,188.94945,57.788886,1.14,20.240655428571436,0.3019701434671031,005610.48-013818.6,14.043678,-1.638512
1489,121230.33+431501.4,6638-56370-0062,183.12641,43.250418,0.953,20.22044009803921,0.3576346546401641,222749.69+190718.1,336.95708,19.12172
1490,130405.34-013904.2,0339-51692-0361,196.02228,-1.6512059,0.9495,18.79713875794622,0.1526481448878602,001028.93+204348.5,2.620547,20.730156
1491,132206.91+483919.9,6743-56385-0437,200.52879,48.65554,2.545,17.960315475675685,0.0,092335.47+312408.9,140.89781,31.402495
1492,135014.86+491124.2,7430-57105-0131,207.56194,49.19008,1.789161,19.139096,1.2678532369019275,115904.38+422617.1,179.76825,42.438099
1493,135014.70+610959.0,0786-52319-0541,207.56127,61.166388,1.3103,19.86479355045872,0.3385303903546358,114342.43+271009.2,175.9268,27.169238
1494,123922.15+030558.0,0521-52326-0464,189.8423,3.0994546,1.0553,19.5618629420655,0.2625360416199176,132854.67+470810.0,202.22778,47.13612
1495,140105.31+062917.8,4863-55688-0318,210.27213,6.4883028,2.374,19.63779707931033,0.3633747518074495,124058.54+624814.5,190.2438,62.804142
1496,142402.13+382104.1,1381-53089-0384,216.00889,38.351159,1.9524,19.501659130044843,0.2082489897650416,134512.31+442450.3,206.30133,44.413979
1497,125645.99+374027.1,8869-57481-0863,194.19165,37.674205,1.985,18.72886225609756,1.139328526924231,004621.65+204525.7,11.59024,20.757157
1498,131831.10+502759.6,6754-56414-0240,199.62964,50.466631,2.395,18.96581141899443,0.2149826127289364,111955.69+403623.6,169.98206,40.606583
1499,141241.58+423304.0,8503-57519-0098,213.17328,42.551133,1.3592042,20.6178648125,0.1177139048113624,005803.35+302950.9,14.513978,30.497488
1500,123925.96+403833.0,8385-57511-0332,189.85818,40.642507,1.1387398,19.289170453183523,0.4033639607021125,110341.32+245355.5,165.92218,24.898773
1501,132555.31+030124.1,0527-52342-0377,201.48049,3.0233902,1.0257,18.29549621411766,0.0,004135.96+282218.6,10.399846,28.371861
1502,124254.89+491858.7,6670-56389-0992,190.72877,49.316389,1.43,20.242282011764708,0.1907142221562705,005610.48-013818.6,14.043678,-1.638512
1503,142757.12+064022.3,4860-55691-0698,216.98803,6.6728815,2.232,19.81874245878135,0.3785936860207456,004744.16+021803.2,11.934001,2.300903
1504,124624.59+313450.3,1975-53734-0150,191.60249,31.580635,1.2954,20.091131194690256,0.3824387767525795,083523.56+384313.2,128.84817,38.72034
1505,130752.21+504255.1,8223-57429-0292,196.96752,50.715389,2.162,20.04126459090909,0.4670026697917918,022320.19-030423.0,35.834164,-3.073058
1506,123558.66+184152.1,5853-56045-0166,188.99443,18.69782,2.086,20.47948234782608,0.2261547908584167,213451.82+000240.6,323.71593,0.044649
1507,125322.89+420437.8,4703-55617-0842,193.3454,42.077187,0.832,19.55144258024692,0.2501109680874498,161218.79+203722.5,243.07832,20.622927
1508,142758.67+220554.9,5898-56045-0992,216.99446,22.098599,2.204,20.14525305555556,0.2475983275500313,152022.67+322204.5,230.09449,32.367917
1509,133325.04+182035.0,2641-54230-0126,203.35434,18.343079,1.1038,18.93627964488635,0.1057181191464913,013753.96+024207.0,24.474855,2.701947
1510,122237.65+142350.9,1766-53468-0030,185.65688,14.397503,1.0092,18.89006126700252,0.1600380545712365,150309.40+513146.7,225.78919,51.529688
1511,130755.76+501858.8,8223-57429-0250,196.98237,50.316344,1.198814,0.0,0.0,083953.06+193830.1,129.97109,19.641699
1512,123230.94+483047.8,7418-57165-0168,188.12889,48.513234,1.221465,20.14176551470589,0.4215556153584855,152022.67+322204.5,230.09449,32.367917
1513,121553.07+491450.4,7424-57160-0750,183.97113,49.247404,0.848,19.408176131578948,0.1941944498377323,135655.61+162143.4,209.23174,16.362067
1514,125326.13+423519.2,8386-57518-0796,193.3589,42.588678,1.6232828,20.11222434848485,0.3844065462673436,140726.61+282236.1,211.8609,28.376718
1515,133703.76+501057.6,6744-56399-0592,204.26561,50.182763,0.849,19.428663075757584,0.2638155971783767,005537.20+053449.8,13.905006,5.580525
1516,135707.30+045941.2,4784-55677-0688,209.28045,4.9947924,1.798,19.771517889285715,0.2639264888582201,080000.15+420206.3,120.00063,42.035107
1517,140531.20+095036.8,5452-55957-0584,211.38003,9.8435663,2.403,19.31156685802469,0.1924239606044795,111729.57+214513.9,169.37322,21.753862
1518,140114.45+155357.5,2744-54272-0434,210.31022,15.899309,1.5532,19.028136015822785,0.0,223100.05+240718.9,337.75023,24.121922
1519,140115.13+311741.5,3862-55276-0448,210.31307,31.294879,2.497,19.89035184474888,0.289803093271351,084129.37+555946.8,130.37232,55.99645
1520,125654.11+151600.0,5414-56014-0004,194.22546,15.266673,2.209,19.11948808938545,0.1584226285973428,120754.74+370829.9,181.97809,37.141662
1521,123232.67+445832.2,6636-56367-0814,188.13617,44.975615,2.455,19.589614729299363,0.2799212227727383,021337.50+023511.9,33.40627,2.586665
1522,130758.19+424135.6,1460-53138-0354,196.99251,42.693241,1.5905,19.123011177033504,0.1836466811035919,120754.74+370829.9,181.97809,37.141662
1523,133327.33+494007.7,6744-56399-0510,203.36387,49.668898,2.001,19.23949813888889,0.2484486391901367,142450.83+424629.7,216.21182,42.774939
1524,124301.23+133059.1,5410-56016-0424,190.75514,13.516418,2.485,18.185863428571423,0.0,011525.21+050929.5,18.85508,5.158198
1525,121916.12+442518.0,6637-56370-0280,184.81716,44.421674,2.308,18.892547765625007,0.1737421184113727,231201.18+255807.3,348.00492,25.968719
1526,142803.95+111243.3,5460-56000-0964,217.01649,11.212043,2.449,19.86924150735293,0.2933501976601173,114832.56+370815.6,177.1357,37.137686
1527,130039.38+005512.5,4005-55325-0324,195.16413,0.92015494,2.446,20.31109209580839,0.383383361258974,131134.38+592010.6,197.89323,59.336361
1528,135344.91+274734.5,6009-56313-0498,208.43715,27.792923,2.384,18.06988530792683,0.0656522621136623,154128.24+553156.7,235.36771,55.532513
1529,141252.32+523046.1,7339-56722-0303,213.21802,52.512824,1.494,20.8623548,0.469134600613577,011656.63+183701.4,19.235976,18.617075
1530,131840.71+612738.2,6817-56455-0390,199.66959,61.460699,1.13,20.33831704878049,0.0,094555.44+404950.2,146.48101,40.830634
1531,123934.10+623320.5,0780-52370-0637,189.89203,62.555652,1.6594,19.37700947297297,0.2542333070659998,083926.50+564228.0,129.86042,56.70779
1532,140118.98+432547.4,8503-57519-0518,210.32911,43.429843,1.5923737,19.54796454411764,0.2591295523076284,121835.58+424749.4,184.64827,42.79706
1533,135030.27+154721.5,5441-56017-0952,207.62615,15.789315,2.516,19.975388730769215,0.2670114941952012,073440.76+445337.6,113.66987,44.893802
1534,124634.03+632312.1,0781-52373-0568,191.64178,63.386708,1.0723,19.079976277108443,0.1274568038207655,010810.76-015457.5,17.044852,-1.915995
1535,121247.94+492535.3,7423-57135-0072,183.19978,49.426476,1.45079,19.30153939772728,0.1052638662132495,091948.41+400519.7,139.95172,40.088815
1536,140121.20+401838.2,1378-53061-0624,210.33835,40.310606,1.7937,18.881144736363623,0.1486433202499846,231201.18+255807.3,348.00492,25.968719
1537,142037.22+525226.6,7339-56722-0119,215.15509,52.874069,1.901,19.9068965,0.2843374369247314,131727.04+421002.1,199.3627,42.167252
1538,142037.84+525452.8,7339-56799-0108,215.15768,52.914676,1.269,20.130751769230766,0.2104319633776648,081100.33+571134.9,122.75139,57.193049
1539,124637.04+613114.0,6970-56444-0364,191.65442,61.520686,1.943,19.73652978947368,0.2775405224210862,084007.63+441604.3,130.0318,44.267887
1540,130046.24+145521.1,5416-56002-0942,195.19267,14.922547,2.496,20.125159170984457,0.3260388395674883,005925.21+225725.0,14.855057,22.956972
1541,134355.08+490719.4,7430-57105-0306,205.97953,49.122063,1.998,0.0,0.0,083953.06+193830.1,129.97109,19.641699
1542,122614.97+120925.4,5403-55979-0524,186.56238,12.15706,0.87,17.772069987179492,0.0668848573775184,001902.52+040038.8,4.76052,4.010792
1543,120918.04+101847.6,5391-56000-0822,182.32518,10.313229,2.358,20.50946721126761,0.477977756643339,100047.91+372740.7,150.19963,37.461322
1544,140545.47+354623.3,3855-55268-0462,211.43949,35.77314,2.197,0.0,0.0,083953.06+193830.1,129.97109,19.641699
1545,122250.28+412822.8,8383-57518-0020,185.70951,41.473022,1.2615887,20.306530993055567,0.2945190657771347,131134.38+592010.6,197.89323,59.336361
1546,140129.83+344523.1,3857-55272-0846,210.3743,34.756431,2.108,20.39610207407407,0.2224174358371781,223438.45+193350.1,338.66024,19.56392
1547,122922.10+495345.5,8227-57427-0208,187.34211,49.895982,1.60665,19.482079206060604,0.2799591087813062,021741.23-040035.0,34.421802,-4.009735
1548,122922.93+495650.5,0971-52644-0156,187.34559,49.947348,1.5994,18.68614846875,0.0946127216387641,160546.26+591403.6,241.44272,59.234373
1549,131849.92+384408.1,2032-53815-0608,199.70801,38.735612,0.9252,18.902714461538444,0.1089650529260766,074026.41+365534.4,115.11006,36.926226
1550,132232.23+303211.9,6489-56329-0694,200.6343,30.536636,1.006,17.972180166112945,0.1977072206171994,113709.49+390723.4,174.28958,39.123176
1551,141302.56+520341.1,7339-56772-0330,213.2607,52.061444,1.444,20.8588484,0.0,011656.63+183701.4,19.235976,18.617075
1552,142815.54+493028.3,6724-56416-0294,217.06475,49.507879,1.154,20.27913070588236,0.2303716284878647,095131.29+503251.0,147.8804,50.547513
1553,133717.78+522725.2,6738-56424-0902,204.3241,52.457059,1.293,20.0998156440678,0.4142699265123717,140726.61+282236.1,211.8609,28.376718
1554,132616.62+442024.4,6627-56369-0485,201.56928,44.340145,1.303,19.94364466206897,0.3233196993994828,154121.37+063804.1,235.33906,6.634501
1555,130810.48+514701.9,6759-56416-0192,197.04367,51.783946,1.083,19.53281454054055,0.2129412981123263,002838.52-034328.7,7.160507,-3.724645
1556,140549.42+422944.1,8503-57519-0372,211.45592,42.495593,1.6356606,19.598982814516127,0.3244866755578139,021337.50+023511.9,33.40627,2.586665
1557,134048.95+202930.7,2654-54231-0179,205.20399,20.491891,0.8302,19.00439728228228,0.1258670128976679,081602.73+513535.4,124.01133,51.593227
1558,140929.76+535929.9,7340-56837-0593,212.37403,53.991661,0.863,19.316993347368427,0.2825374983628921,111706.87+605719.2,169.27865,60.955438
1559,123948.27+183731.7,5854-56035-0790,189.95114,18.625478,2.325,20.453558613636364,0.2347787575533876,112026.51+580447.7,170.11046,58.079928
1560,125342.31+040815.6,4757-55653-0780,193.4263,4.1376931,2.353,19.90875995454545,0.4622320808399778,131727.04+421002.1,199.3627,42.167252
1561,140137.52+482404.8,8499-57431-0588,210.40636,48.401353,1.2783902,20.33289474509804,0.2804155798399509,001213.29+242323.6,3.055415,24.389909
1562,121258.66+013127.1,4750-55630-0482,183.24443,1.5242197,2.199,19.413531185520355,0.2366585453927477,111837.14+280054.9,169.65479,28.015255
1563,142432.38-014611.1,0917-52400-0633,216.13493,-1.7697572,1.4809,19.26862032727272,0.2231902273768225,102756.70+254146.8,156.98626,25.696336
1564,140554.56+482715.9,6746-56386-0414,211.47736,48.454426,2.005,19.639709864406782,0.2410781464944185,124058.54+624814.5,190.2438,62.804142
1565,124320.36+102346.3,5411-55953-0612,190.83487,10.396193,2.362,20.42315008609272,0.272411606856724,142350.04+550316.2,215.95847,55.054594
1566,140932.85-002337.7,4034-55635-0304,212.3869,-0.39382883,2.23,19.61168585955056,0.2295178687157757,133201.50+392931.2,203.00627,39.492014
1567,135403.84+475849.8,6745-56425-0282,208.516,47.980524,2.01,19.1028162,0.2437030731477213,120754.74+370829.9,181.97809,37.141662
1568,122625.65+011604.5,3847-55588-0744,186.6069,1.2679339,2.48,19.5021557004717,0.2144029933912291,134512.31+442450.3,206.30133,44.413979
1569,130440.46+304333.2,6484-56358-0018,196.16859,30.725917,2.162,20.21487452336448,0.1593122659384956,122124.32+350351.6,185.35135,35.064341
1570,130059.97-030314.5,0338-51694-0045,195.24991,-3.0540497,1.4319,18.80235553645834,0.1243841659281992,230020.05+202739.1,345.08357,20.460864
1571,140934.70+280547.6,2126-53794-0287,212.39459,28.096563,1.6348,19.13827086046512,0.2259158562146059,115904.38+422617.1,179.76825,42.438099
1572,123255.98+190415.1,2613-54481-0306,188.23327,19.070884,0.8385,18.709833798342547,0.1580363097290703,081505.42+005520.5,123.77261,0.922365
1573,131523.85+125735.6,1697-53142-0524,198.84939,12.959913,0.934,18.70667667616579,0.1338433808873021,020337.80+044938.0,30.907522,4.827245
1574,124652.73+085207.9,5411-55953-0246,191.71971,8.8688718,0.941,19.35174553888887,0.22494392094716,141118.57+415133.3,212.82741,41.85927
1575,132245.52+452620.3,7408-56780-0146,200.68971,45.438977,1.353,19.65906140566039,0.5048337393022547,095234.75+503257.3,148.14481,50.54935
1576,130444.12+052820.8,0849-52439-0582,196.18385,5.4724582,0.9339,19.04521813675214,0.1938507364535085,005027.00-034216.7,12.612527,-3.704641
1577,124327.64+483835.8,6666-56371-0634,190.86517,48.643257,0.869,18.633955923976607,0.1973614389880932,002745.66+020844.4,6.94027,2.145671
1578,140604.01+070434.5,1808-54176-0638,211.51672,7.0762703,1.1982,19.155141724242423,0.1265491321696968,145349.87+531745.8,223.4578,53.29613
1579,131904.71+412858.9,8388-57488-0131,199.76963,41.483053,1.448895,20.38879698809523,0.2956322121763233,012446.05+250004.7,21.191887,25.001314
